OrderID,PrevClinName1,PrevClinName2,ClinCityCode,ClinStateCode,IVF_Rate,GIFT_Rate,ZIFT_Rate,Combo_Rate,ICSI_Rate,Unstimulated_Rate,Gest_Rate,PGD_Rate,eSETTotal,Diag_TubalRate,Diag_OvulatoryRate,Diag_DORRate,Diag_EndometriosisRate,Diag_UterineRate,Diag_MaleRate,Diag_OtherRate,Diag_UnknownRate,Diag_ComboNoMaleRate,Diag_ComboMaleRate,MedicalDirector,FshNDCycle1,FshNDCycle2,FshNDCycle3,FshNDCycle4,FshNDCycle5,FshNDImplant1,FshNDImplant2,FshNDImplant3,FshNDImplant4,FshNDImplant5,FshNDPregRate1,FshNDPregRate2,FshNDPregRate3,FshNDPregRate4,FshNDPregRate5,FshNDLvBirthsRate1,FshNDLvBirthsRate2,FshNDLvBirthsRate3,FshNDLvBirthsRate4,FshNDLvBirthsRate5,FshCI1,FshCI2,FshCI3,FshCI4,FshCI5,FshNDRetsRate1,FshNDRetsRate2,FshNDRetsRate3,FshNDRetsRate4,FshNDRetsRate5,FshNDTransRate1,FshNDTransRate2,FshNDTransRate3,FshNDTransRate4,FshNDTransRate5,FshNDSnglLB_TransRate1,FshNDSnglLB_TransRate2,FshNDSnglLB_TransRate3,FshNDSnglLB_TransRate4,FshNDSnglLB_TransRate5,FshNDCansRate1,FshNDCansRate2,FshNDCansRate3,FshNDCansRate4,FshNDCansRate5,FshNDEmbryosRate1,FshNDEmbryosRate2,FshNDEmbryosRate3,FshNDEmbryosRate4,FshNDEmbryosRate5,FshNDTwinPregsRate1,FshNDTwinPregsRate2,FshNDTwinPregsRate3,FshNDTwinPregsRate4,FshNDTwinPregsRate5,FshNDTripPregsRate1,FshNDTripPregsRate2,FshNDTripPregsRate3,FshNDTripPregsRate4,FshNDTripPregsRate5,FshNDMultInfsRate1,FshNDMultInfsRate2,FshNDMultInfsRate3,FshNDMultInfsRate4,FshNDMultInfsRate5,ThwNDTransfers1,ThwNDTransfers2,ThwNDTransfers3,ThwNDTransfers4,ThwNDTransfers5,ThwNDLvBirthsRate1,ThwNDLvBirthsRate2,ThwNDLvBirthsRate3,ThwNDLvBirthsRate4,ThwNDLvBirthsRate5,ThwNDEmbryosRate1,ThwNDEmbryosRate2,ThwNDEmbryosRate3,ThwNDEmbryosRate4,ThwNDEmbryosRate5,FshDnrTransfers,ThwDnrTransfers,FshDnrLvBirthsRate,ThwDnrLvBirthsRate,FshDnrEmbryosRate,ThwDnrEmbryosRate,CurrClinNameAll,DonorEgg,DonorEmbryo,SingleWomen,Surrogates,Cryopreservation,SART_Member,Accreditation,state_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,ADVANCED REPRODUCTIVE CARE CENTER OF IRVING,,IRVING,TEXAS,100%,0%,0%,0%,56%,0%,1%,<1%,7%,9%,7%,16%,6%,1%,16%,3%,9%,13%,0.21,"Sy Q. Le, MD",137.00,42.00,39.00,8.00,2.00,51.10,38.10,27.10,0.00,0.00,59.10,57.10,53.80,0.00,0.00,51.10,47.60,35.90,0.00,0.00,(42.4Ð59.7),(32.0Ð63.6),(21.2Ð52.8),,,55.6,48.8,35.9,0.00,0.00,57.4,51.3,35.9,0.00,0.00,28.7,30.8,30.8,0.00,0.00,8,2.4,0,0.25,0.00,1.9,2.2,2.2,1.8,3,51.9,45.8,19,=,=,1.2,0,0,=,=,50,40,0.14,=,=,48,28,10,9,1,47.9,35.7,0.30,0.11,0.00,1.8,1.9,1.7,1.7,1,18,9,0.44,0.56,2,1.7,Advanced Reproductive Care Center of Irving,Yes,Yes,Yes,Yes,Yes,Yes,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,WILFORD HALL MEDICAL CENTER,,LACKLAND AFB,TEXAS,100%,0%,0%,0%,50%,0%,0%,0%,2%,22%,5%,3%,2%,3%,22%,<1%,5%,12%,0.26,"Matthew G. Retzloff, MD",79.00,39.00,29.00,0.00,0.00,42.80,42.00,18.50,=,=,63.30,61.50,37.90,=,=,59.50,56.40,24.10,=,=,(47.9Ð70.4),(39.6Ð72.2),(10.3Ð43.5),,,60.3,56.4,25,=,=,60.3,56.4,25.9,=,=,42.3,43.6,18.5,=,=,1.3,0,3.4,=,=,2,2.1,2.4,=,=,36,33.3,0.18,=,=,0,4.2,0.09,=,=,29.8,22.7,0.29,=,=,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,0,0,=,=,=,=,Wilford Hall Medical Center,No,No,No,No,Yes,Yes,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,CENTER FOR FERTILITY AND REPRODUCTIVE SURGERY,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,LUBBOCK,TEXAS,100%,0%,0%,0%,21%,0%,0%,0%,0%,18%,7%,9%,14%,2%,7%,11%,0%,7%,0.25,"Sami I. Jabara, MD",19.00,8.00,2.00,3.00,1.00,20.50,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,,,,,,0.25,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.16,0.13,0.00,0.00,0.00,2.4,2.6,2.5,3,2,0.60,=,=,=,=,0.00,=,=,=,=,0.75,=,=,=,=,3,0,0,0,0,0.00,=,=,=,=,2.3,=,=,=,=,4,1,0.25,0.00,2.5,3,"Center for Fertility and Reproductive Surgery, Texas Tech University Health Sciences Center",No,No,Yes,No,Yes,No,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,THE CENTRE FOR REPRODUCTIVE MEDICINE,,LUBBOCK,TEXAS,100%,0%,0%,0%,21%,0%,3%,1%,13%,5%,4%,3%,2%,4%,10%,2%,7%,41%,0.24,"Janelle O. Dorsett, MD",56.00,11.00,6.00,5.00,2.00,39.00,0.29,0.71,0.27,0.00,41.10,0.36,0.50,0.20,0.00,39.30,0.36,0.50,0.20,0.00,(26.5Ð53.2),,,,,42.3,0.40,0.60,0.20,0.00,48.9,0.44,0.75,0.20,0.00,31.1,0.44,0.25,0.20,0.00,7.1,0.09,0.17,0.00,0.50,1.8,1.6,1.8,2.2,2,39.1,0.00,0.67,0.00,=,0,0.00,0.00,1.00,=,36.4,0.00,0.67,0.00,=,7,2,1,0,0,0.29,0.00,1.00,=,=,2.3,1,1,=,=,8,4,0.75,0.50,1.9,2.3,The Centre for Reproductive Medicine,Yes,Yes,Yes,Yes,Yes,Yes,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,REPRODUCTIVE INSTITUTE OF SOUTH TEXAS,,MCALLEN,TEXAS,100%,0%,0%,0%,49%,0%,0%,0%,0%,24%,8%,4%,2%,<1%,16%,<1%,2%,24%,0.21,"Esteban O. Brown, MD",54.00,21.00,18.00,11.00,3.00,30.20,14.60,17.60,0.00,0.11,44.40,38.10,0.22,0.09,0.33,42.60,33.30,0.22,0.00,0.00,(29.2Ð56.8),(14.6Ð57.0),,,,43.4,0.39,0.29,0.00,0.00,48.9,0.41,0.33,0.00,0.00,25.5,0.41,0.17,0.00,0.00,1.9,14.3,0.22,0.00,0.00,2.7,2.8,2.8,3.1,3,37.5,0.00,0.50,0.00,0.00,12.5,0.00,0.00,0.00,0.00,47.8,0.00,0.50,=,=,3,2,2,0,0,0.67,0.00,0.50,=,=,2.7,1.5,2,=,=,8,2,0.88,0.00,2.8,4,Reproductive Institute of South Texas,Yes,No,Yes,Yes,Yes,No,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,DALLAS IVF,,PLANO,TEXAS,100%,0%,0%,0%,57%,0%,0%,2%,2%,11%,9%,12%,2%,0%,37%,2%,12%,2%,0.14,"Brian D. Barnett, MD",135.00,55.00,44.00,12.00,3.00,44.60,38.30,21.80,5.70,0.00,60.70,54.50,40.90,0.17,0.00,55.60,49.10,27.30,0.17,0.00,(46.8Ð64.1),(35.4Ð62.9),(15.0Ð42.8),,,56.4,50.9,30.8,0.20,0.00,57.7,50.9,31.6,0.20,0.00,35.4,28.3,18.4,0.20,0.00,1.5,3.6,11.4,0.17,0.67,2.1,2.3,2.7,3.5,1,36.6,46.7,0.39,0.00,=,4.9,6.7,0.00,0.00,=,38.7,44.4,0.42,0.00,=,31,12,10,1,0,45.2,0.33,0.40,0.00,=,1.6,1.4,1.7,1,=,7,0,0.57,=,2.1,=,Dallas IVF,Yes,Yes,Yes,Yes,Yes,Yes,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PRESBYTERIAN HOSPITAL PLANO ARTS,,PLANO,TEXAS,100%,0%,0%,0%,42%,0%,<1%,<1%,2%,5%,22%,6%,5%,2%,12%,3%,3%,17%,0.24,"Alfred J. Rodriguez, MD",157.00,67.00,61.00,26.00,10.00,39.50,32.90,21.20,13.80,0.00,50.30,50.70,39.30,30.80,0.00,45.90,47.80,32.80,23.10,0.00,(37.9Ð54.0),(35.4Ð60.3),(21.3Ð46.0),(9.0Ð43.6),,48.6,52.5,36.4,26.1,0.00,50,52.5,37,26.1,0.00,27.1,36.1,25.9,21.7,0.00,5.7,9,9.8,11.5,0.10,2.1,2.3,2.8,3.5,3.6,49.4,29.4,33.3,0.13,=,3.8,5.9,4.2,0.13,=,45.8,31.3,30,0.17,=,25,9,5,1,2,52,0.33,0.00,1.00,0.50,1.7,2,1.4,1,2,21,13,57.1,0.15,2,1.8,Presbyterian Hospital Plano ARTS,Yes,Yes,No,Yes,Yes,Yes,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,FERTILITY CENTER OF SAN ANTONIO,,SAN ANTONIO,TEXAS,100%,0%,0%,0%,63%,0%,<1%,4%,2%,15%,8%,7%,4%,<1%,19%,5%,8%,13%,0.21,"Joseph E. Martin, MD",148.00,58.00,68.00,19.00,8.00,42.70,32.60,14.40,11.40,0.22,59.50,43.10,30.90,0.21,0.25,51.40,34.50,16.20,0.16,0.13,(43.0Ð59.6),(22.5Ð48.1),(8.4Ð27.1),,,53.5,41.7,18.6,0.21,0.20,58.5,42.6,20,0.23,0.20,42.3,31.9,14.5,0.23,0.20,4.1,17.2,13.2,0.26,0.38,2,2,2.5,2.7,1.8,30.7,28,19,0.00,0.00,0,0,0,0.00,0.00,27.6,25,0.27,0.00,0.00,56,29,29,5,3,51.8,37.9,27.6,0.40,0.00,1.9,2,1.8,2,1.7,35,10,57.1,0.30,2,2.1,Fertility Center of San Antonio,Yes,No,Yes,Yes,Yes,Yes,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,FERTILITY CONCEPTS,,SAN ANTONIO,TEXAS,100%,0%,0%,0%,92%,0%,0%,0%,0%,0%,0%,0%,0%,0%,17%,0%,0%,25%,0.58,"Linda R. Ellsworth, MD, PhD",4.00,2.00,3.00,2.00,1.00,0.27,0.00,0.00,0.25,0.00,0.75,0.00,0.00,1.00,0.00,0.75,0.00,0.00,0.50,0.00,,,,,,1.00,0.00,0.00,0.50,0.00,1.00,0.00,0.00,0.50,0.00,1.00,0.00,0.00,0.50,0.00,0.25,0.00,0.00,0.00,0.00,3.7,4.5,4.3,4,3,0.00,=,=,0.00,=,0.00,=,=,0.00,=,0.00,=,=,0.00,=,0,0,0,0,0,=,=,=,=,=,=,=,=,=,=,0,0,=,=,=,=,Fertility Concepts,No,No,Yes,No,Yes,Yes,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,INSTITUTE FOR WOMEN'S HEALTH,ADVANCED FERTILITY CENTER,SAN ANTONIO,TEXAS,100%,0%,0%,0%,86%,0%,0%,0%,0%,21%,7%,0%,0%,0%,9%,12%,0%,19%,0.33,"Joseph R. Garza, MD",16.00,7.00,4.00,5.00,3.00,14.80,4.50,0.00,0.00,0.00,0.25,0.14,0.00,0.00,0.00,0.25,0.14,0.00,0.00,0.00,,,,,,0.29,0.17,0.00,0.00,0.00,0.44,0.17,0.00,0.00,0.00,0.44,0.17,0.00,0.00,0.00,0.13,0.14,0.00,0.00,0.33,3,3.7,3.8,3.4,2.5,0.00,0.00,=,=,=,0.00,0.00,=,=,=,0.00,0.00,=,=,=,3,1,0,1,0,0.00,0.00,=,0.00,=,3,3,=,3,=,2,1,0.00,0.00,3,5,"Institute for Women's Health, Advanced Fertility Center",Yes,Yes,Yes,Yes,Yes,Yes,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,"PERINATAL AND FERTILITY SPECIALISTS OF SAN ANTONIO, PA",,SAN ANTONIO,TEXAS,100%,0%,0%,0%,91%,0%,0%,0%,0%,4%,4%,15%,19%,0%,11%,0%,0%,26%,0.22,"Gerard M. Honore, MD, PhD",10.00,6.00,5.00,0.00,0.00,12.90,4.30,0.10,=,=,0.30,0.17,0.20,=,=,0.30,0.00,0.20,=,=,,,,,,0.33,0.00,0.25,=,=,0.33,0.00,0.25,=,=,0.33,0.00,0.25,=,=,0.10,0.00,0.20,=,=,3.4,3.8,2.5,=,=,0.33,0.00,0.00,=,=,0.00,0.00,0.00,=,=,0.00,=,0.00,=,=,2,0,0,0,0,0.00,=,=,=,=,3,=,=,=,=,3,1,0.33,1.00,2.3,5,"Perinatal and Fertility Specialists of San Antonio, PA",Yes,Yes,Yes,Yes,Yes,No,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,"REPRODUCTIVE MEDICINE ASSOCIATES OF TEXAS, PA",,SAN ANTONIO,TEXAS,100%,0%,0%,0%,82%,0%,0%,0%,6%,10%,14%,7%,10%,2%,26%,<1%,11%,6%,0.14,"Francisco Arredondo, MD",80.00,38.00,35.00,12.00,6.00,28.90,40.00,17.30,0.00,0.00,52.50,50.00,28.60,0.17,0.00,43.80,47.40,17.10,0.00,0.00,(32.7Ð55.3),(31.0Ð64.2),(6.6Ð33.6),,,45.5,56.3,20,0.00,0.00,46.7,56.3,20.7,0.00,0.00,37.3,37.5,13.8,0.00,0.00,3.8,15.8,14.3,0.33,0.00,2,2.2,2.6,2.3,1.8,19,0.37,0.40,0.00,=,0,0.05,0.00,0.00,=,20,0.33,0.33,=,=,12,1,7,0,0,0.67,1.00,0.43,=,=,2.2,2,2.4,=,=,12,2,0.67,0.50,1.9,2,"Reproductive Medicine Associates of Texas, PA",Yes,Yes,Yes,Yes,Yes,Yes,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,UNIVERSITY OF TEXAS MEDICINE FERTILITY CENTER,,SAN ANTONIO,TEXAS,100%,0%,0%,0%,14%,0%,0%,0%,0%,18%,8%,13%,9%,1%,17%,4%,9%,10%,0.11,"Robert G. Brzyski, MD, PhD",20.00,10.00,12.00,7.00,1.00,42.50,9.50,20.00,0.00,0.00,65.00,0.20,0.33,0.14,0.00,60.00,0.20,0.17,0.00,0.00,(36.1Ð80.9),,,,,60,0.20,0.25,0.00,0.00,0.63,0.22,0.25,0.00,0.00,0.42,0.22,0.25,0.00,0.00,0,0.00,0.33,0.43,0.00,2.1,2.3,2.5,1.8,1,0.31,0.00,0.00,0.00,=,0.00,0.00,0.00,0.00,=,0.33,0.00,0.00,=,=,6,4,10,3,4,0.00,0.25,0.10,0.00,0.25,2,2,2.1,2.3,2.3,6,8,0.17,0.25,2.2,1.9,University of Texas Medicine Fertility Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,CENTER OF REPRODUCTIVE MEDICINE (CORM),,WEBSTER,TEXAS,100%,0%,0%,0%,57%,0%,1%,2%,6%,17%,20%,23%,13%,5%,15%,2%,1%,3%,<1%,"Vicki L. Schnell, MD",72.00,36.00,33.00,8.00,3.00,56.30,36.90,30.40,0.17,0.00,63.90,50.00,36.40,0.13,0.00,55.60,50.00,33.30,0.13,0.00,(43.4Ð67.3),(32.9Ð67.1),(18.0Ð51.8),,,58.8,60,45.8,0.20,0.00,58.8,62.1,45.8,0.20,0.00,20.6,44.8,41.7,0.00,0.00,5.6,16.7,27.3,0.38,0.00,2,2.2,2.3,2.4,1.7,58.7,0.22,0.17,1.00,=,4.3,0.06,0.17,0.00,=,65,0.28,0.09,1.00,=,44,7,10,6,0,38.6,0.29,0.30,0.17,=,2.7,2.6,2.5,2.5,=,33,16,72.7,0.44,2.1,2.4,Center of Reproductive Medicine (CORM),Yes,No,Yes,Yes,Yes,Yes,Yes,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,UTAH CENTER FOR REPRODUCTIVE MEDICINE,,SALT LAKE CITY,UTAH,100%,0%,0%,0%,44%,0%,<1%,3%,8%,5%,5%,9%,5%,<1%,26%,4%,9%,11%,0.26,"Ahmad O. Hammoud, MD",233.00,62.00,33.00,20.00,10.00,43.80,35.40,26.80,21.60,0.12,48.90,43.50,36.40,35.00,0.20,44.20,41.90,33.30,25.00,0.20,(37.7Ð50.8),(29.5Ð55.2),(18.0Ð51.8),(8.7Ð49.1),,51,52,42.3,0.36,0.33,55.1,53.1,44,0.36,0.33,32.1,30.6,28,0.29,0.33,13.3,19.4,21.2,30,0.40,2,2.3,2.2,2.6,2.8,41.2,40.7,0.33,0.29,0.00,1.8,3.7,0.00,0.00,0.00,41.7,42.3,0.36,0.20,0.00,68,20,14,5,1,20.6,20,0.14,0.40,0.00,2.2,2.1,2.2,3,1,24,8,79.2,0.50,1.8,2.3,Utah Center for Reproductive Medicine,Yes,No,Yes,Yes,Yes,Yes,Yes,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,REPRODUCTIVE CARE CENTER,,SANDY,UTAH,100%,0%,0%,0%,58%,0%,2%,4%,1%,6%,8%,7%,9%,2%,29%,<1%,3%,9%,0.26,"Keith L. Blauer, MD",195.00,41.00,33.00,1.00,2.00,41.20,30.80,12.70,0.00,0.13,53.30,39.00,24.20,0.00,0.50,51.80,29.30,15.20,0.00,0.50,(44.5Ð59.0),(16.1Ð45.5),(5.1Ð31.9),,,54,34.3,18.5,0.00,0.50,57.7,38.7,19.2,0.00,0.50,33.7,38.7,19.2,0.00,0.50,4.1,14.6,18.2,0.00,0.00,2.1,2.1,2.4,2,4,44.2,0.25,0.00,=,0.00,1.9,0.00,0.00,=,0.00,41.6,0.00,0.00,=,0.00,75,16,8,4,6,37.3,0.25,0.38,0.00,0.17,2,2,2.3,2.3,1.8,10,6,0.60,0.17,2,2.2,Reproductive Care Center,Yes,Yes,No,Yes,Yes,Yes,Yes,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,VERMONT CENTER FOR REPRODUCTIVE MEDICINE,,BURLINGTON,VERMONT,100%,0%,0%,0%,65%,0%,3%,0%,9%,8%,7%,10%,4%,0%,22%,4%,21%,8%,0.18,"Peter R. Casson, MD",52.00,20.00,32.00,11.00,0.00,37.10,33.30,17.00,0.25,=,50.00,45.00,25.00,0.27,=,44.20,30.00,18.80,0.27,=,(30.5Ð58.7),(11.9Ð54.3),(7.2Ð36.4),,,48.9,0.35,21.4,0.38,=,50,0.38,26.1,0.50,=,34.8,0.25,17.4,0.50,=,9.6,15,12.5,0.27,=,1.9,2.1,2.3,2,=,34.6,0.33,0.38,0.00,=,0,0.00,0.00,0.00,=,30.4,0.33,0.33,0.00,=,5,5,4,0,1,0.00,0.20,0.00,=,1.00,2,1.2,2.3,=,1,6,3,0.50,0.33,1.5,1.7,Vermont Center for Reproductive Medicine,Yes,No,Yes,Yes,Yes,Yes,Yes,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,WASHINGTON FERTILITY CENTER,,ANNANDALE,VIRGINIA,100%,0%,0%,0%,52%,0%,2%,<1%,1%,5%,2%,22%,5%,<1%,20%,4%,15%,4%,0.24,"Pierre Asmar, MD",47.00,17.00,29.00,12.00,8.00,13.10,10.60,7.70,4.50,0.00,23.40,0.24,13.80,0.08,0.00,17.00,0.24,10.30,0.08,0.00,(7.6Ð30.8),,(2.2Ð27.4),,,18.2,0.24,12,0.13,0.00,20,0.24,15,0.14,0.00,15,0.24,15,0.14,0.00,6.4,0.00,13.8,0.33,0.38,2.5,2.8,2.6,3.1,2,0.27,0.25,0.00,0.00,=,0.00,0.00,0.00,0.00,=,0.25,0.00,0.00,0.00,=,1,2,0,0,1,0.00,0.50,=,=,0.00,2,3.5,=,=,1,39,4,33.3,0.00,2.6,2,Washington Fertility Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,DOMINION FERTILITY AND ENDOCRINOLOGY,,ARLINGTON,VIRGINIA,100%,0%,0%,0%,60%,59%,<1%,<1%,10%,4%,5%,26%,<1%,<1%,15%,4%,10%,9%,0.26,"Michael DiMattina, MD",177.00,110.00,118.00,31.00,16.00,32.30,20.20,15.10,7.70,0.00,29.40,19.10,16.90,6.50,0.00,28.20,16.40,13.60,3.20,0.00,(21.7Ð35.5),(10.0Ð24.6),(8.0Ð21.1),(0.1Ð16.7),,30.9,18.4,15.5,4.5,0.00,40.7,25.7,21.3,0.06,0.00,35.8,24.3,20,0.06,0.00,8.5,10.9,12.7,29,0.19,1.5,1.6,1.9,1.6,1.1,17.3,4.8,5,0.00,=,0,0,0,0.00,=,12,0.06,0.06,0.00,=,29,28,17,1,2,37.9,42.9,0.29,0.00,0.00,1.4,1.7,1.9,1,1,26,22,50,31.8,1.7,1.5,Dominion Fertility and Endocrinology,Yes,Yes,Yes,Yes,Yes,Yes,Yes,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"REPRODUCTIVE MEDICINE AND SURGERY CENTER OF VIRGINIA, PLC",,CHARLOTTESVILLE,VIRGINIA,100%,0%,0%,0%,60%,0%,<1%,1%,<1%,7%,8%,8%,14%,<1%,25%,2%,7%,12%,0.16,"Christopher D. Williams, MD",87.00,37.00,24.00,5.00,0.00,50.60,23.50,12.50,0.31,=,58.60,29.70,25.00,0.40,=,51.70,29.70,20.80,0.20,=,(40.8Ð62.6),(15.9Ð47.0),(7.1Ð42.2),,,56.3,35.5,0.26,0.25,=,59.2,37.9,0.26,0.25,=,32.9,24.1,0.21,0.25,=,8,16.2,20.8,0.20,=,2.1,2.3,3.4,3.3,=,49,0.45,0.33,0.00,=,3.9,0.00,0.00,0.50,=,44.4,0.36,0.20,0.00,=,17,10,4,1,0,0.18,0.20,0.25,1.00,=,1.7,1.7,2,2,=,22,11,50,0.27,2.1,2.2,"Reproductive Medicine and Surgery Center of Virginia, PLC",Yes,Yes,Yes,Yes,Yes,Yes,Yes,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,GENETICS & IVF INSTITUTE,,FAIRFAX,VIRGINIA,100%,0%,0%,0%,72%,0%,<1%,22%,4%,5%,1%,19%,<1%,<1%,18%,17%,3%,10%,0.28,"Laurence C. Udoff, MD",127.00,94.00,81.00,35.00,25.00,31.40,18.80,13.40,5.90,5.40,40.20,28.70,25.90,17.10,8.00,35.40,24.50,18.50,8.60,4.00,(27.2Ð44.4),(16.2Ð34.4),(10.8Ð28.7),(1.8Ð23.1),(0.1Ð20.4),37.8,25.3,19.7,9.4,0.05,39.8,27.4,21.7,11.5,0.06,23,21.4,20.3,11.5,0.06,6.3,3.2,6.2,8.6,24,2,2,2.4,2.6,3.3,31.4,18.5,19,0.00,0.50,7.8,3.7,0,0.00,0.00,42.2,21.7,0.07,0.00,0.00,24,39,16,2,2,41.7,25.6,0.38,0.00,0.00,1.8,1.9,2.3,2,2,137,62,54.7,46.8,2,1.9,Genetics & IVF Institute,Yes,Yes,Yes,Yes,Yes,Yes,Yes,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,THE MUASHER CENTER FOR FERTILITY AND IVF,,FAIRFAX,VIRGINIA,100%,0%,0%,0%,53%,0%,0%,0%,1%,16%,5%,18%,5%,4%,15%,<1%,26%,3%,0.07,"Suheil J. Muasher, MD",36.00,19.00,30.00,8.00,8.00,23.30,25.80,13.10,4.20,0.00,41.70,0.37,30.00,0.13,0.13,33.30,0.21,16.70,0.00,0.00,(18.6Ð51.0),,(5.6Ð34.7),,,33.3,0.21,17.2,0.00,0.00,34.3,0.25,20,0.00,0.00,25.7,0.19,16,0.00,0.00,0,0.00,3.3,0.13,0.13,2.1,1.9,2.4,3.4,2.8,0.20,0.29,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.20,=,=,2,2,2,1,0,0.00,1.00,0.50,0.00,=,2.5,2.5,3.5,3,=,4,2,0.50,0.00,2.3,2,The Muasher Center for Fertility and IVF,Yes,No,Yes,Yes,Yes,Yes,Yes,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
