PrevClinName1,PrevClinName2,ClinCityCode,ClinStateCode,IVF_Rate,GIFT_Rate,ZIFT_Rate,Combo_Rate,ICSI_Rate,Unstimulated_Rate,Gest_Rate,Diag_TubalRate,Diag_OvulatoryRate,Diag_DORRate,Diag_EndometriosisRate,Diag_UterineRate,Diag_MaleRate,Diag_OtherRate,Diag_UnknownRate,Diag_ComboNoMaleRate,Diag_ComboMaleRate,MedicalDirector,FshNDCycle1,FshNDCycle2,FshNDCycle3,FshNDCycle4,FshNDPregRate1,FshNDPregRate2,FshNDPregRate3,FshNDPregRate4,FshNDLvBirthsRate1,FshNDLvBirthsRate2,FshNDLvBirthsRate3,FshNDLvBirthsRate4,FshCI1,FshCI2,FshCI3,FshCI4,FshNDRetsRate1,FshNDRetsRate2,FshNDRetsRate3,FshNDRetsRate4,FshNDTransRate1,FshNDTransRate2,FshNDTransRate3,FshNDTransRate4,FshNDSingLvBirthRate1,FshNDSingLvBirthRate2,FshNDSingLvBirthRate3,FshNDSingLvBirthRate4,FshNDCansRate1,FshNDCansRate2,FshNDCansRate3,FshNDCansRate4,FshNDEmbryosRate1,FshNDEmbryosRate2,FshNDEmbryosRate3,FshNDEmbryosRate4,FshNDTwinPregsRate1,FshNDTwinPregsRate2,FshNDTwinPregsRate3,FshNDTwinPregsRate4,FshNDTripPregsRate1,FshNDTripPregsRate2,FshNDTripPregsRate3,FshNDTripPregsRate4,FshNDMultInfsRate1,FshNDMultInfsRate2,FshNDMultInfsRate3,FshNDMultInfsRate4,ThwNDTransfers1,ThwNDTransfers2,ThwNDTransfers3,ThwNDTransfers4,ThwNDLvBirthsRate1,ThwNDLvBirthsRate2,ThwNDLvBirthsRate3,ThwNDLvBirthsRate4,ThwNDEmbryosRate1,ThwNDEmbryosRate2,ThwNDEmbryosRate3,ThwNDEmbryosRate4,FshDnrTransfers,ThwDnrTransfers,FshDnrLvBirthsRate,ThwDnrLvBirthsRate,FshDnrEmbryosRate,ThwDnrEmbryosRate,CurrClinNameAll,DonorEgg,DonorEmbryo,SingleWomen,Surrogates,Cryopreservation,SART_Member,Accreditation
"SOUTHEASTERN FERTILITY CENTER, P.A.",,MOUNT PLEASANT,SOUTH CAROLINA,100%,0%,0%,0%,50%,0%,0%,18%,8%,14%,5%,<1%,15%,3%,14%,12%,11%,"Grant W. Patton, M.D.",152,45,45,3,46.7,48.9,37.8,0,43.4,40,26.7,0,(35.5 - 51.3),(25.7 - 54.3),(13.7 - 39.6),,52.8,46.2,30,0,53.2,48.6,33.3,0,34.7,32.4,16.7,0,17.8,13.3,11.1,0,2.5,2.7,2.9,3,35.2,27.3,0.411764706,=,4.2,9.1,0,=,34.8,0.333333333,0.5,=,24,11,8,0,50,0.090909091,0.125,=,2.4,2.4,1.8,=,46,13,45.7,0.538461538,2.3,2.5,"Southeastern Fertility Center, P.A.",Yes,Yes,Yes,Yes,Yes,Yes,Yes
"ADVANCED FERTILITY & REPRODUCTIVE ENDOCRINOLOGY INSTITUTE, L.L.C.",,WEST COLUMBIA,SOUTH CAROLINA,100%,0%,0%,0%,43%,0%,0%,22%,14%,3%,12%,0%,22%,0%,12%,11%,4%,"Gail F. Whitman-Elia, M.D., M.P.H.",25,16,18,2,44,0.375,0.388888889,0,40,0.1875,0.222222222,0,(20.8 - 59.2),,,,40,0.1875,0.235294118,0,41.7,0.1875,0.266666667,0,37.5,0.1875,0.133333333,0,0,0,0.055555556,0,2.8,3.3,3.9,2,0.090909091,0,0.428571429,=,0.090909091,0,0.142857143,=,0.1,0,0.5,=,5,3,0,0,0.4,1,=,=,2.8,3.3,=,=,5,2,0.4,0.5,2.4,3,"Advanced Fertility & Reproductive Endocrinology Institute, L.L.C.",Yes,Yes,Yes,Yes,Yes,Yes,Pending
UNIVERSITY PHYSICIANS FERTILITY SPECIALISTS,,SIOUX FALLS,SOUTH DAKOTA,100%,0%,0%,0%,50%,0%,<1%,22%,2%,13%,6%,1%,17%,8%,8%,8%,15%,"Keith A. Hansen, M.D.",80,19,19,2,26.3,0.315789474,0.157894737,0,25,0.210526316,0.157894737,0,(15.5 - 34.5),,,,25.6,0.210526316,0.230769231,0,27,0.210526316,0.272727273,0,24.3,0.157894737,0.181818182,0,2.5,0,0.315789474,0,3,3,3.3,3,9.5,0.166666667,0,=,4.8,0,0.333333333,=,10,0.25,0.333333333,=,11,1,7,0,0.090909091,0,0.285714286,=,3.8,3,3.7,=,2,0,0,=,3,=,This clinic has undergone reorganization since 2002. Information on current clinic services and profile therefore is not provided here. Contact SART for current information about this clinic.,,,,,,,
CENTER FOR REPRODUCTIVE MEDICINE AND FERTILITY,,CHATTANOOGA,TENNESSEE,98%,0%,2%,0%,38%,0%,<1%,12%,10%,8%,6%,<1%,22%,2%,13%,9%,17%,"Barry W. Donesky, M.D.",81,16,7,3,34.6,0.3125,0.285714286,0.333333333,30.9,0.1875,0.142857143,0.333333333,(20.8 - 40.9),,,,35.2,0.214285714,0.166666667,0.333333333,46.3,0.25,0.166666667,0.333333333,33.3,0.083333333,0.166666667,0.333333333,12.3,0.125,0.142857143,0,2.8,3.4,3.8,3.3,21.4,0,0,0,7.1,0.4,0,0,28,0.666666667,0,0,17,2,0,0,0.529411765,0.5,=,=,2.7,2.5,=,=,9,3,0.444444444,0.333333333,2.4,4,Center for Reproductive Medicine and Fertility,Yes,Yes,No,Yes,Yes,Yes,Yes
CENTER FOR APPLIED REPRODUCTIVE SCIENCE,,JOHNSON CITY,TENNESSEE,100%,0%,0%,0%,37%,0%,0%,18%,13%,4%,5%,0%,2%,0%,4%,29%,25%,"Samuel S. Thatcher, M.D., Ph.D.",134,60,39,15,36.6,33.3,17.9,0.133333333,35.1,26.7,12.8,0.066666667,(27.0 - 43.2),(15.5 - 37.9),(2.3 - 23.3),,40.9,34.8,14.7,0.090909091,44.3,39,16.1,0.1,26.4,24.4,16.1,0.1,14.2,23.3,12.8,0.266666667,2.2,2.5,2.5,2,36.7,20,0,0,12.2,15,0,0,40.4,0.375,0,0,22,3,2,0,18.2,0.333333333,0,=,2.2,2.3,2.5,=,4,15,0.25,0.533333333,2.3,2.4,Center for Applied Reproductive Science,Yes,Yes,Yes,No,Yes,No,None
"EAST TENNESSEE IVF, FERTILITY AND ANDROLOGY CENTER",,KNOXVILLE,TENNESSEE,94%,0%,3%,3%,30%,0%,0%,5%,10%,18%,18%,0%,8%,0%,0%,10%,31%,"Gayla S. Harris, M.D.",20,8,1,3,55,0.375,0,0,55,0.375,0,0,(33.2 - 76.8),,,,55,0.428571429,0,0,55,0.428571429,0,0,35,0.285714286,0,0,0,0.125,0,0.333333333,2.9,3.7,4,4,0.181818182,0.333333333,=,=,0.181818182,0,=,=,0.363636364,0.333333333,=,=,0,0,0,0,=,=,=,=,=,=,=,=,5,1,0.8,0,2.2,2,"East Tennessee IVF, Fertility and Andrology Center",Yes,Yes,No,No,Yes,Yes,Pending
SOUTHEASTERN FERTILITY CENTER,,KNOXVILLE,TENNESSEE,100%,0%,0%,0%,50%,0%,0%,22%,0%,7%,8%,0%,15%,11%,0%,11%,26%,"Jeffrey A. Keenan, M.D.",14,4,5,1,0.642857143,0.25,0.4,0,0.5,0.25,0.2,0,,,,,0.538461538,0.25,0.25,0,0.538461538,0.333333333,0.25,0,0.307692308,0.333333333,0,0,0.071428571,0,0.2,0,2.7,2.3,2.5,4,0.555555556,0,0.5,=,0,0,0,=,0.428571429,0,1,=,2,0,0,0,0,=,=,=,2.5,=,=,=,0,0,=,=,=,=,Southeastern Fertility Center,Yes,Yes,No,No,Yes,Yes,None
THE CENTER FOR REPRODUCTIVE HEALTH,,NASHVILLE,TENNESSEE,100%,0%,0%,0%,65%,0%,0%,3%,10%,11%,4%,0%,18%,<1%,4%,7%,42%,"Jaime M. Vasquez, M.D.",80,21,11,4,45,23.8,0.272727273,0,38.8,19,0.181818182,0,(28.1 - 49.4),(2.3 - 35.8),,,43.1,0.235294118,0.2,0,43.7,0.235294118,0.2,0,21.1,0.117647059,0.1,0,10,19,0.090909091,0.5,5.1,5.9,5.4,2.5,27.8,0.2,0.666666667,=,27.8,0.2,0,=,51.6,0.5,0.5,=,3,1,0,0,0.333333333,1,=,=,5,3,=,=,14,3,0.5,0,5,6.3,The Center for Reproductive Health,Yes,Yes,Yes,Yes,Yes,Yes,Yes
NASHVILLE FERTILITY CENTER,,NASHVILLE,TENNESSEE,100%,0%,0%,0%,63%,0%,<1%,8%,2%,10%,4%,<1%,14%,2%,<1%,32%,26%,"George A. Hill, M.D.",156,70,45,18,41.7,35.7,37.8,0.277777778,38.5,22.9,17.8,0.166666667,(30.8 - 46.1),(13.0 - 32.7),(6.6 - 28.9),,43.8,28.6,20.5,0.2,45.8,29.1,20.5,0.2,27.5,9.1,15.4,0.066666667,12.2,20,13.3,0.166666667,2.6,2.9,3.3,3.7,44.6,32,0.176470588,0.4,4.6,12,0.058823529,0,40,0.6875,0.25,0.666666667,35,12,8,3,48.6,0.333333333,0.25,0,2.4,2.7,2.4,3.3,32,28,68.8,46.4,2.4,2.5,Nashville Fertility Center,Yes,Yes,Yes,Yes,Yes,Yes,Yes
DR. HAROLD W. BRUMLEY,,AUSTIN,TEXAS,89%,11%,0%,0%,16%,0%,0%,32%,0%,0%,8%,0%,8%,0%,8%,0%,44%,"Harold W. Brumley, M.D.",9,6,1,0,0.444444444,0.666666667,1,=,0.111111111,0.333333333,1,=,,,,,0.111111111,0.4,1,=,0.111111111,0.4,1,=,0,0.4,1,=,0,0.166666667,0,=,2.8,3.4,4,=,0.5,0.25,1,=,0,0,0,=,1,0,0,=,3,1,1,0,0,1,0,=,3,2,2,=,0,0,=,=,=,=,Dr. Harold W. Brumley,No,No,No,No,Yes,Yes,Yes
TEXAS FERTILITY CENTER,"DRS. VAUGHN, SILVERBERG AND HANSARD",AUSTIN,TEXAS,>99%,0%,<1%,0%,25%,0%,0%,14%,2%,7%,15%,0%,16%,<1%,8%,11%,27%,"Kaylen Silverberg, M.D.",147,73,83,32,40.1,42.5,25.3,12.5,36.7,39.7,18.1,9.4,(28.9 - 44.5),(28.5 - 51.0),(9.8 - 26.4),(0.0 - 19.5),40.6,46.8,20.5,12,41.2,46.8,21.4,12.5,25.2,25.8,12.9,8.3,9.5,15.1,12,21.9,2.7,3.2,3.5,3.5,25.4,41.9,28.6,0.25,13.6,3.2,4.8,0,38.9,44.8,0.4,0.333333333,39,27,26,4,28.2,11.1,11.5,0.25,2.6,2.6,3,1.8,0,0,=,=,=,=,"Texas Fertility Center, Drs. Vaughn, Silverberg and Hansard",No,No,No,No,Yes,Yes,Yes
DR. JEFFREY YOUNGKIN,AUSTIN FERTILITY CENTER,AUSTIN,TEXAS,97%,0%,3%,0%,9%,0%,0%,14%,2%,9%,21%,0%,18%,0%,2%,11%,23%,"Jeffrey T. Youngkin, M.D.",14,11,8,1,0.428571429,0.454545455,0.375,0,0.285714286,0.454545455,0.375,0,,,,,0.333333333,0.5,0.6,=,0.333333333,0.5,0.6,=,0.166666667,0.3,0.4,=,0.142857143,0.090909091,0.375,1,3.4,3.7,4.4,=,0.166666667,0.2,0,=,0.166666667,0.2,0.333333333,=,0.5,0.4,0.333333333,=,2,1,0,2,0,0,=,0,3,4,=,2,0,0,=,=,=,=,"Dr. Jeffrey Youngkin, Austin Fertility Center",No,No,No,No,Yes,Yes,Yes
CENTER FOR ASSISTED REPRODUCTION,,BEDFORD,TEXAS,100%,0%,0%,0%,56%,0%,2%,14%,9%,<1%,4%,1%,25%,18%,13%,4%,12%,"Kevin J. Doody, M.D.",235,73,73,33,43.8,35.6,23.3,21.2,39.1,28.8,16.4,18.2,(32.9 - 45.4),(18.4 - 39.2),(7.9 - 24.9),(5.0 - 31.3),40.4,30.4,18.5,20.7,42.2,31.8,22.2,24,28,19.7,11.1,24,3,5.5,11,12.1,1.9,1.9,2,2.2,35,38.5,0.294117647,0,2.9,0,0.058823529,0,33.7,38.1,0.5,0,76,25,12,7,31.6,24,0.083333333,0.142857143,1.9,2,2.1,2.3,59,56,59.3,37.5,1.9,1.8,Center for Assisted Reproduction,Yes,Yes,Yes,Yes,Yes,Yes,Yes
"STEPHEN J. FARMER, M.D.",,BEDFORD,TEXAS,100%,0%,0%,0%,33%,0%,0%,0%,12%,0%,0%,0%,38%,0%,6%,6%,38%,"Stephen J. Farmer, M.D.",7,4,2,2,0.428571429,0,0,0.5,0.428571429,0,0,0,,,,,0.428571429,0,0,0,0.5,0,0,0,0.333333333,0,0,0,0,0.25,0.5,0,1.8,2,3,2,0.333333333,=,=,0,0,=,=,0,0.333333333,=,=,=,1,0,0,0,0,=,=,=,2,=,=,=,0,0,=,=,=,=,"Stephen J. Farmer, M.D.",Yes,No,Yes,Yes,Yes,No,Yes
TRINITY INVITRO FERTILIZATION PROGRAM,,CARROLLTON,TEXAS,100%,0%,0%,0%,61%,0%,6%,8%,13%,8%,0%,0%,2%,13%,0%,28%,28%,"W. F. Howard, M.D.",16,9,3,2,0.375,0.111111111,0,0,0.3125,0,0,0,,,,,0.384615385,0,0,0,0.454545455,0,=,0,0.090909091,0,=,0,0.1875,0.222222222,0.666666667,0,1.9,2,=,2,0.666666667,0,=,=,0,0,=,=,0.8,=,=,=,1,3,1,0,1,0.333333333,1,=,2,1.7,2,=,6,3,0.5,0.666666667,2,2,Trinity InVitro Fertilization Program,Yes,Yes,Yes,Yes,Yes,Yes,Yes
BAYLOR CENTER FOR REPRODUCTIVE HEALTH,,DALLAS,TEXAS,100%,0%,0%,0%,70%,0%,0%,9%,0%,<1%,3%,0%,19%,6%,5%,25%,32%,"Michael Putman, M.D.",33,23,30,8,54.5,52.2,40,0.25,48.5,39.1,30,0.125,(31.4 - 65.5),(19.2 - 59.1),(13.6 - 46.4),,48.5,42.9,34.6,0.166666667,53.3,45,40.9,0.166666667,16.7,10,27.3,0.166666667,0,8.7,13.3,0.25,2.4,3.2,3.8,3.3,0.555555556,0.5,0.416666667,0,0.111111111,0.083333333,0.083333333,0,0.6875,0.777777778,0.333333333,0,16,12,5,0,0.375,0.25,0.2,=,2.4,3.3,3.4,=,0,0,=,=,=,=,Baylor Center for Reproductive Health,Yes,No,No,No,Yes,Yes,Yes
"NATIONAL FERTILITY CENTER OF TEXAS, P.A.",,DALLAS,TEXAS,100%,0%,0%,0%,71%,0%,0%,0%,4%,0%,0%,0%,0%,0%,0%,54%,42%,"Brian M. Cohen, M.D.",25,11,7,0,52,0.272727273,0.142857143,=,40,0.272727273,0.142857143,=,(20.8 - 59.2),,,,45.5,0.375,0.25,=,45.5,0.428571429,0.333333333,=,31.8,0.285714286,0.333333333,=,12,0.272727273,0.428571429,=,2.5,2.3,2.7,=,0.384615385,0.333333333,1,=,0,0,0,=,0.3,0.333333333,0,=,1,2,1,1,0,1,0,0,4,4,3,2,3,0,0.666666667,=,2.7,=,"National Fertility Center of Texas, P.A.",Yes,Yes,No,Yes,Yes,Yes,Yes
PRESBYTERIAN HOSPITAL ARTS PROGRAM,,DALLAS,TEXAS,100%,0%,0%,0%,42%,0%,<1%,8%,7%,14%,4%,<1%,14%,2%,3%,14%,33%,"James Madden, M.D.",470,222,204,67,54.3,44.1,27,19.4,49.1,38.3,23,11.9,(44.6 - 53.7),(31.9 - 44.7),(17.3 - 28.8),(4.2 - 19.7),55.5,42.7,33.3,16.7,56.1,45,33.8,18.2,32.3,29.1,25.2,11.4,11.5,10.4,30.9,28.4,2.3,2.4,2.6,2.8,41.2,33.7,27.3,0.384615385,4.7,6.1,1.8,0,42.4,35.3,25.5,0.375,41,23,19,0,46.3,21.7,0.210526316,=,1.9,1.8,1.6,=,114,20,72.8,25,2.1,2,Presbyterian Hospital Arts Program,Yes,Yes,No,Yes,Yes,Yes,Yes
UNIVERSITY OF TEXAS,SOUTHWESTERN FERTILITY ASSOCIATES,DALLAS,TEXAS,100%,0%,0%,0%,79%,0%,0%,29%,6%,4%,12%,0%,15%,5%,18%,5%,6%,"Bruce Carr, M.D.",59,14,15,3,37.3,0.357142857,0.2,0.333333333,33.9,0.214285714,0.133333333,0,(21.8 - 46.0),,,,36.4,0.25,0.166666667,0,37.7,0.25,0.2,0,24.5,0.25,0.2,0,6.8,0.142857143,0.2,0,3,2.8,2.7,2.7,40.9,0.2,0,0,4.5,0,0,0,35,0,0,=,9,2,1,0,0.111111111,0,0,=,1.7,2,2,=,6,1,0.833333333,1,2.5,2,"University of Texas, Southwestern Fertility Associates",Yes,No,Yes,No,Yes,Yes,Yes
THE WOMEN'S PLACE,,DALLAS,TEXAS,96%,0%,0%,4%,36%,0%,0%,32%,7%,0%,0%,0%,25%,0%,7%,7%,22%,"Lisa A. King, M.D.",12,8,4,1,0.25,0.25,0.25,0,0.25,0.25,0.25,0,,,,,0.333333333,0.285714286,0.333333333,=,0.375,0.5,0.333333333,=,0.375,0.5,0.333333333,=,0.25,0.125,0.25,1,2.5,2.3,3,=,0,0,0,=,0,0,0,=,0,0,0,=,1,2,0,0,0,0,=,=,1,2,=,=,0,0,=,=,=,=,The Women's Place,Yes,No,Yes,No,Yes,Yes,Yes
"OFFICES OF FRANK D. DE LEON, M.D.",,FORT WORTH,TEXAS,100%,0%,0%,0%,19%,0%,0%,40%,3%,3%,3%,0%,8%,3%,0%,23%,17%,"Frank D. De Leon, M.D.",9,1,5,2,0.444444444,1,0.2,0.5,0.111111111,1,0,0.5,,,,,0.125,1,0,1,0.166666667,1,0,1,0,1,0,1,0.111111111,0,0,0.5,2,3,2.6,3,0.75,0,0,0,0.25,0,0,0,1,0,=,0,4,2,1,0,0,0,0,=,2.5,3,2,=,5,2,0.4,0,2.2,3.5,"Offices of Frank D. De Leon, M.D.",Yes,Yes,Yes,No,Yes,No,Yes
BAYLOR ASSISTED REPRODUCTIVE TECHNOLOGY,,HOUSTON,TEXAS,100%,0%,0%,0%,65%,0%,0%,11%,<1%,5%,5%,0%,38%,3%,7%,2%,28%,"Sandra A. Carson, M.D.",131,49,71,19,37.4,34.7,23.9,0.263157895,31.3,32.7,15.5,0.105263158,(23.4 - 39.2),(19.5 - 45.8),(7.1 - 23.9),,33.3,36.4,18.6,0.117647059,35.3,36.4,19.6,0.133333333,21.6,27.3,17.9,0.133333333,6.1,10.2,16.9,0.105263158,4.3,3.8,3.6,2.9,30.6,0.470588235,0,0.2,10.2,0,0.058823529,0,39,0.25,0.090909091,0,15,9,8,3,0.2,0,0.25,0,3.7,3.7,3.4,2.3,31,13,35.5,0,4.4,3.5,Baylor Assisted Reproductive Technology,Yes,Yes,Yes,No,Yes,Yes,Yes
CENTER FOR WOMEN'S HEALTH,,HOUSTON,TEXAS,100%,0%,0%,0%,68%,0%,0%,20%,0%,13%,16%,0%,3%,0%,0%,19%,29%,"James M. Wheeler, M.D.",11,6,4,4,0.272727273,0.333333333,0.5,0,0.272727273,0,0.25,0,,,,,0.3,0,0.333333333,0,0.3,0,0.333333333,=,0.2,0,0,=,0.090909091,0.333333333,0.25,0.75,3.9,4.8,5.3,=,0,0,0.5,=,0.333333333,0,0,=,0.333333333,=,1,=,1,2,0,0,0,0.5,=,=,4,3,=,=,2,0,0.5,=,3,=,Center for Women's Health,Yes,Yes,Yes,Yes,Yes,Yes,Yes
COOPER INSTITUTE FOR ADVANCED REPRODUCTIVE MEDICINE,,HOUSTON,TEXAS,100%,0%,0%,0%,64%,0%,0%,14%,0%,2%,0%,0%,20%,0%,0%,12%,52%,"C. James Chuong, M.D.",19,10,3,3,0.421052632,0.2,0,0,0.315789474,0.2,0,0,,,,,0.333333333,0.25,0,0,0.333333333,0.285714286,0,0,0.333333333,0.285714286,0,0,0.052631579,0.2,0.333333333,0.333333333,4.4,5.3,4.5,4,0.125,0,=,=,0,0,=,=,0,0,=,=,5,0,0,0,0,=,=,=,5.2,=,=,=,3,1,0.333333333,0,6,2,Cooper Institute for Advanced Reproductive Medicine,Yes,Yes,Yes,Yes,Yes,Yes,Yes
HOUSTON IVF,,HOUSTON,TEXAS,100%,0%,0%,0%,89%,0%,0%,3%,0%,0%,0%,0%,22%,0%,0%,0%,75%,"Timothy N. Hickman, M.D.",20,9,4,0,70,0.666666667,0.75,=,70,0.666666667,0.75,=,(49.9 - 90.1),,,,0.736842105,0.666666667,0.75,=,0.736842105,0.666666667,0.75,=,0.315789474,0.333333333,0.75,=,5,0,0,=,2.9,3.3,2.8,=,0.5,0.666666667,0,=,0.071428571,0,0,=,0.571428571,0.5,0,=,0,0,0,0,=,=,=,=,=,=,=,=,4,0,1,=,3,=,Houston IVF,Yes,Yes,Yes,Yes,Yes,Yes,Pending
"NORTH HOUSTON CENTER FOR REPRODUCTIVE MEDICINE, P.A.",,HOUSTON,TEXAS,100%,0%,0%,0%,61%,0%,0%,6%,4%,0%,8%,0%,6%,0%,25%,18%,33%,"Dorothy J. Roach, M.D.",27,9,8,2,63,0.444444444,0.625,0.5,59.3,0.333333333,0.625,0,(40.7 - 77.8),,,,59.3,0.333333333,0.714285714,0,59.3,0.333333333,0.714285714,0,37,0.222222222,0.571428571,0,0,0,0.125,0,3.1,2.8,3.3,4,0.470588235,0,0.2,0,0.117647059,0.25,0,0,0.375,0.333333333,0.2,=,2,0,1,0,0.5,=,0,=,2.5,=,3,=,0,0,=,=,=,=,"North Houston Center for Reproductive Medicine, P.A.",Yes,No,Yes,No,Yes,Yes,Yes
OBSTETRICAL & GYNECOLOGICAL ASSOCIATES,,HOUSTON,TEXAS,100%,0%,0%,0%,66%,0%,<1%,7%,2%,1%,8%,<1%,15%,12%,<1%,14%,40%,"George M. Grunert, M.D.",266,139,112,48,38.7,33.1,25,6.3,33.1,30.9,21.4,6.3,(27.4 - 38.7),(23.3 - 38.6),(13.8 - 29.0),(0.0 - 13.1),38.1,34.1,28.2,8.8,40.7,34.4,29.6,10,23.6,20.8,23.5,6.7,13.2,9.4,24.1,29.2,2.5,2.8,3.2,3.4,35.9,34.8,17.9,0.333333333,4.9,6.5,7.1,0,42,39.5,20.8,0.333333333,83,35,17,6,22.9,28.6,0.235294118,0.166666667,2.6,2.6,2.4,2.2,51,23,43.1,26.1,2.5,2.6,Obstetrical & Gynecological Associates,Yes,Yes,Yes,Yes,Yes,Yes,Yes
ADVANCED REPRODUCTIVE CARE CENTER OF IRVING,,IRVING,TEXAS,100%,0%,0%,0%,37%,0%,1%,17%,5%,2%,3%,0%,13%,14%,7%,17%,22%,"Sy Q. Le, M.D.",122,58,32,7,50,34.5,31.3,0.142857143,43.4,25.9,15.6,0,(34.6 - 52.2),(14.6 - 37.1),(3.0 - 28.2),,49.1,31.9,17.9,0,50.5,32.6,17.9,0,33.3,23.9,17.9,0,11.5,19,12.5,0.285714286,2.2,2.3,2.5,2.8,27.9,25,0.2,0,3.3,5,0,0,34,0.266666667,0,=,20,12,5,1,20,0.25,0.2,1,2.4,2.1,2.8,2,16,3,0.5,0.333333333,2.1,1.7,Advanced Reproductive Care Center of Irving,Yes,No,Yes,Yes,Yes,Yes,Yes
WILFORD HALL MEDICAL CENTER,,LACKLAND AFB,TEXAS,100%,0%,0%,0%,39%,0%,1%,21%,1%,1%,6%,4%,19%,0%,8%,25%,15%,"Randal D. Robinson, M.D.",51,25,22,1,54.9,56,45.5,0,52.9,52,36.4,0,(39.2 - 66.6),(32.4 - 71.6),(16.3 - 56.5),,52.9,54.2,38.1,0,55.1,54.2,38.1,0,26.5,29.2,28.6,0,0,4,4.5,0,2.6,2.8,3.3,4,42.9,0.428571429,0.2,=,14.3,0.071428571,0,=,51.9,0.461538462,0.25,=,0,0,0,0,=,=,=,=,=,=,=,=,0,0,=,=,=,=,Wilford Hall Medical Center,No,No,No,No,Yes,Yes,Yes
"TEXAS FERTILITY, P.A.",,LEWISVILLE,TEXAS,100%,0%,0%,0%,74%,0%,0%,3%,2%,0%,0%,0%,25%,2%,0%,11%,57%,"Barry R. Jacobs, M.D.",25,7,2,0,24,0.142857143,1,=,24,0.142857143,1,=,(7.3 - 40.7),,,,27.3,0.2,1,=,28.6,0.25,1,=,28.6,0.25,1,=,12,0.285714286,0,=,1.9,2.3,2.5,=,0,0,0,=,0,0,0,=,0,0,0,=,4,3,1,0,0,0,1,=,2.3,2,2,=,8,4,0.125,0.25,2.5,2,"Texas Fertility, P.A.",Yes,Yes,Yes,Yes,Yes,Yes,Yes
THE CENTRE FOR REPRODUCTIVE MEDICINE,,LUBBOCK,TEXAS,100%,0%,0%,0%,10%,0%,<1%,13%,8%,2%,8%,1%,5%,4%,2%,32%,25%,"Janelle O. Dorsett, M.D.",77,19,22,8,37.7,0.105263158,18.2,0,35.1,0.105263158,18.2,0,(24.4 - 45.7),,(2.1 - 34.3),,40.3,0.111111111,0.333333333,0,47.4,0.153846154,0.444444444,0,28.1,0.153846154,0.333333333,0,13,0.052631579,45.5,0.375,1.8,1.8,1.9,1,34.5,0,0.5,=,3.4,0,0,=,40.7,0,0.25,=,4,5,1,0,0.25,0.2,0,=,1.5,2.8,2,=,13,3,0.615384615,0,2.1,2.3,The Centre for Reproductive Medicine,Yes,Yes,Yes,Yes,Yes,Yes,Yes
FERTILITY CENTER OF SAN ANTONIO,,SAN ANTONIO,TEXAS,100%,0%,0%,0%,45%,0%,1%,13%,6%,6%,11%,3%,19%,4%,8%,12%,18%,"Joseph E. Martin, M.D.",151,71,78,29,58.3,35.2,34.6,34.5,47.7,28.2,28.2,10.3,(39.7 - 55.6),(17.7 - 38.6),(18.2 - 38.2),(0.0 - 21.4),50,33.3,36.1,13.6,51.8,33.9,37.3,15,28.1,25.4,22,15,4.6,15.5,21.8,24.1,2.3,2.7,3,2.9,44.3,20,33.3,0.1,5.7,8,3.7,0,45.8,25,40.9,0,38,22,12,2,39.5,27.3,0.333333333,1,2,2,1.9,3,10,5,0.5,0.2,2.1,1.8,Fertility Center of San Antonio,Yes,No,Yes,Yes,Yes,Yes,Yes
FERTILITY CONCEPTS,,SAN ANTONIO,TEXAS,100%,0%,0%,0%,79%,0%,0%,6%,19%,6%,13%,0%,6%,6%,6%,25%,13%,"Linda R. Ellsworth, M.D., Ph.D.",9,2,3,0,0.333333333,0.5,0.333333333,=,0.333333333,0.5,0,=,,,,,0.375,0.5,0,=,0.375,0.5,0,=,0.25,0.5,0,=,0.111111111,0,0,=,3.1,2,3.3,=,0.333333333,0,0,=,0,0,0,=,0.333333333,0,=,=,0,0,0,0,=,=,=,=,=,=,=,=,1,1,1,0,3,1,Fertility Concepts,Yes,Yes,Yes,Yes,Yes,Yes,Yes
INSTITUTE FOR WOMEN'S HEALTH,ADVANCED FERTILITY LABORATORY,SAN ANTONIO,TEXAS,100%,0%,0%,0%,77%,0%,2%,19%,9%,10%,5%,3%,10%,4%,6%,9%,25%,"Joseph R. Garza, M.D.",26,13,11,1,30.8,0.230769231,0.090909091,0,26.9,0.230769231,0.090909091,0,(9.9 - 44.0),,,,33.3,0.272727273,0.111111111,=,33.3,0.3,0.125,=,19,0.2,0.125,=,19.2,0.153846154,0.181818182,1,3.4,3.3,4,=,0.375,0,0,=,0,0.333333333,0,=,0.428571429,0.333333333,0,=,5,0,1,0,0.2,=,0,=,3.4,=,3,=,6,1,0.166666667,1,3.2,2,"Institute for Women's Health, Advanced Fertility Laboratory",Yes,Yes,Yes,Yes,Yes,Yes,Yes
